"","tax_yr","zip3","count","b_zip3","count_selfemp_only","b_zip3_selfemp_only"
"2236",2005,167,3122,0.0076873798846893,2580,0.0428571428571429
"2237",2006,167,3078,0.0107212475633528,2569,0.0615671641791045
"2238",2007,167,3089,0.0113305276788605,2586,0.0682261208576998
"2239",2008,167,3118,0.0125080179602309,2605,0.0770750988142292
"2240",2009,167,3263,0.00766166104811523,2576,0.050709939148073
"2241",1996,168,7208,0.0101276359600444,9515,0.0515901060070671
"2242",1997,168,7055,0.00864635010630758,9588,0.0442349528643945
"2243",1998,168,6905,0.00651701665459812,9708,0.0337584396099025
"2244",1999,168,6867,0.0101936799184506,5632,0.052790346907994
"2245",2000,168,6546,0.00763825236785823,5320,0.0394011032308905
"2246",2001,168,6570,0.00867579908675799,5409,0.044811320754717
"2247",2002,168,7195,0.00945100764419736,5904,0.0481927710843374
"2248",2003,168,7245,0.00952380952380952,5869,0.0476190476190476
"2249",2004,168,7048,0.0100737797956867,5683,0.0489655172413793
"2250",2005,168,7100,0.0114084507042254,5778,0.0568421052631579
"2251",2006,168,7106,0.011539544047284,5718,0.0574632095304835
"2252",2007,168,7024,0.0113895216400911,5728,0.0574300071787509
"2253",2008,168,7254,0.0113041080783016,5857,0.0569840166782488
"2254",2009,168,7481,0.00802031813928619,6145,0.0435097897026831
"2255",1996,169,4334,0.010613751730503,4996,0.045771144278607
"2256",1997,169,4115,0.012636695018226,4963,0.0559139784946237
"2257",1998,169,3994,0.0105157736604907,4980,0.0465631929046563
"2258",1999,169,3942,0.00938609842719432,3110,0.0438388625592417
"2259",2000,169,3892,0.00899280575539568,3089,0.0428396572827417
"2260",2001,169,3960,0.0118686868686869,3163,0.0575980392156863
"2261",2002,169,4307,0.011376828418853,3408,0.0533769063180828
"2262",2003,169,4293,0.0123456790123457,3338,0.0548654244306418
"2263",2004,169,4211,0.0123486107812871,3216,0.055026455026455
"2264",2005,169,4241,0.0146191935864183,3262,0.0632008154943935
"2265",2006,169,4091,0.0134441456856514,3156,0.0581395348837209
"2266",2007,169,4054,0.0143068574247657,3131,0.0618996798292423
"2267",2008,169,4066,0.0132808657156911,3256,0.0625
"2268",2009,169,4295,0.0116414435389988,3342,0.0594530321046373
"2269",1996,170,23569,0.00644914930629216,34273,0.0381239026837221
"2270",1997,170,23000,0.0058695652173913,34610,0.0351470971101276
"2271",1998,170,22566,0.00549499246654259,35396,0.0335952316445408
"2272",1999,170,22354,0.00536816677104769,19081,0.0333240766453763
"2273",2000,170,22114,0.00646649181513973,19036,0.0414252607184241
"2274",2001,170,22425,0.00686733556298774,19168,0.044151376146789
"2275",2002,170,24889,0.00654907790590221,21119,0.0404767817233673
"2276",2003,170,25480,0.00718210361067504,21610,0.0444498421180471
"2277",2004,170,25587,0.00851995153789033,21645,0.0512338425381904
"2278",2005,170,26705,0.00760157273918742,22444,0.0447530864197531
"2279",2006,170,27133,0.00880846202041794,22636,0.0515086206896552
"2280",2007,170,27696,0.00880993645291739,23337,0.051574719932361
"2281",2008,170,28600,0.00702797202797203,24100,0.0426842217031217
"2282",2009,170,30577,0.00811067141969454,26098,0.0516129032258065
"2283",1996,171,10291,0.00262365173452531,13237,0.0359520639147803
"2284",1997,171,10536,0.00313211845102506,13531,0.0443548387096774
"2285",1998,171,10741,0.00344474443720324,14064,0.0511756569847856
"2286",1999,171,10758,0.00325339282394497,10012,0.0502152080344333
"2287",2000,171,10666,0.00375023438964935,9900,0.0592592592592593
"2288",2001,171,10603,0.0033952654908988,9781,0.0494505494505494
"2289",2002,171,11161,0.00609264402831287,10284,0.0787949015063731
"2290",2003,171,11565,0.00795503674881107,10505,0.0900195694716243
"2291",2004,171,11761,0.00705722302525295,10688,0.0779342723004695
"2292",2005,171,12136,0.00807514831905076,10962,0.0857392825896763
"2293",2006,171,12499,0.0062404992399392,11271,0.0658227848101266
"2294",2007,171,12876,0.01071761416589,11529,0.104942965779468
"2295",2008,171,12968,0.00963911165946946,11546,0.0944822373393802
"2296",2009,171,12966,0.0122628412771865,11547,0.1151339608979
"2297",1996,172,9126,0.00515012053473592,12817,0.029375
"2298",1997,172,9061,0.00629069639112681,12995,0.0358716173694147
"2299",1998,172,8886,0.00686473103758722,13322,0.0414402173913043
"2300",1999,172,8715,0.00665519219736087,7518,0.0398625429553265
"2301",2000,172,8688,0.00610036832412523,7517,0.0366528354080221
"2302",2001,172,9080,0.00748898678414097,7697,0.0441558441558442
"2303",2002,172,9942,0.00764433715550191,8285,0.0428893905191874
"2304",2003,172,10107,0.00821213020678738,8400,0.0460088691796009
"2305",2004,172,9895,0.00909550277918141,8259,0.0520532099479468
"2306",2005,172,10011,0.00889022075716712,8309,0.049859943977591
"2307",2006,172,10141,0.00917069322552017,8451,0.052901023890785
"2308",2007,172,10424,0.0079623944742901,8674,0.0453799890650629
"2309",2008,172,10755,0.00818224081822408,8907,0.045643153526971
"2310",2009,172,11802,0.00906625995593967,9998,0.0539858728557013
"2311",1996,173,12875,0.00528155339805825,19519,0.0298376480912681
"2312",1997,173,12637,0.00720107620479544,19838,0.0401766004415011
"2313",1998,173,12256,0.00758812010443864,20305,0.0433768656716418
"2314",1999,173,12110,0.00726672171758877,10112,0.0431584109857773
"2315",2000,173,12019,0.00765454696730177,10273,0.0456349206349206
"2316",2001,173,12498,0.00616098575772124,10453,0.0383657199800698
"2317",2002,173,13933,0.00746429340414842,11667,0.0436607892527288
"2318",2003,173,14114,0.00878560294742809,11671,0.0498993963782696
"2319",2004,173,13946,0.00853291266312921,11536,0.0472409686383485
"2320",2005,173,14335,0.0102546215556331,11842,0.0558722919042189
"2321",2006,173,14374,0.00953109781550021,11856,0.0542789223454834
"2322",2007,173,14973,0.00834836038202097,12435,0.0475285171102662
"2323",2008,173,15540,0.00849420849420849,12855,0.0483162518301611
"2324",2009,173,16795,0.00666865138434058,14194,0.0417754569190601
"2325",1996,174,7672,0.00351929092805005,10494,0.0359520639147803
"2326",1997,174,7857,0.00343642611683849,10800,0.0381895332390382
"2327",1998,174,8023,0.00461174124392372,11166,0.0559757942511346
"2328",1999,174,8269,0.00520014512032894,7616,0.0658499234303216
"2329",2000,174,8432,0.0058111954459203,7753,0.0733532934131736
"2330",2001,174,8597,0.00732813772246132,7702,0.0846774193548387
"2331",2002,174,9312,0.00665807560137457,8434,0.0698198198198198
"2332",2003,174,9751,0.00676853656035278,8781,0.0691099476439791
"2333",2004,174,9939,0.00694234832478116,9017,0.0744336569579288
"2334",2005,174,10536,0.00825740318906606,9516,0.0846303501945525
"2335",2006,174,10870,0.0101195952161914,9637,0.0957354221061793
"2336",2007,174,11185,0.0147518998658918,9835,0.130023640661939
"2337",2008,174,11465,0.0097688617531618,10050,0.0849772382397572
"2338",2009,174,11727,0.0111708024217617,10347,0.095900439238653
"2339",1996,175,10501,0.00752309303875821,15772,0.0322844299141806
"2340",1997,175,10028,0.00638213003589948,15880,0.0283311199645861
"2341",1998,175,9907,0.0058544463510649,16460,0.0264961169483783
"2342",1999,175,9636,0.00674553756745538,8073,0.0311004784688995
"2343",2000,175,9660,0.00734989648033126,8276,0.0347358121330724
"2344",2001,175,9942,0.00824783745725206,8357,0.0381218038121804
"2345",2002,175,11069,0.007317734212666,9105,0.0322195704057279
"2346",2003,175,11276,0.00789286981199007,9295,0.0349430702787593
"2347",2004,175,11301,0.00681355632244934,9328,0.0299029126213592
"2348",2005,175,11792,0.00737788331071913,9635,0.0324143070044709
"2349",2006,175,12026,0.00923000166306336,9884,0.0405109489051095
"2350",2007,175,12588,0.00921512551636479,10232,0.0393220338983051
"2351",2008,175,13280,0.00707831325301205,10771,0.0303617571059432
"2352",2009,175,14946,0.00796199652080824,12115,0.0349075975359343
"2353",1996,176,8497,0.00388372366717665,10905,0.0444743935309973
"2354",1997,176,8600,0.00337209302325581,11272,0.0426470588235294
"2355",1998,176,8862,0.0030467163168585,11833,0.0409711684370258
"2356",1999,176,9018,0.00321579064094034,8409,0.0464
"2357",2000,176,9228,0.00346770697876029,8669,0.0468521229868228
"2358",2001,176,9315,0.00365002683843264,8624,0.0488505747126437
"2359",2002,176,10173,0.00373537796127003,9343,0.0447058823529412
"2360",2003,176,10619,0.00583859120444486,9758,0.0707762557077626
"2361",2004,176,10843,0.00488794614036706,9838,0.0555555555555556
"2362",2005,176,11286,0.00691121743753323,10185,0.0741444866920152
"2363",2006,176,11541,0.00857811281518066,10442,0.0933081998114986
"2364",2007,176,11972,0.00968927497494153,10746,0.0954732510288066
"2365",2008,176,12069,0.00811997680006629,10697,0.0729709605361132
"2366",2009,176,12412,0.0124879149210442,10951,0.103957075788062
"2367",1996,177,10639,0.00714352852711721,13664,0.0457280385078219
"2368",1997,177,10453,0.00774897158710418,13710,0.050561797752809
"2369",1998,177,10157,0.00689179875947622,13789,0.0458115183246073
"2370",1999,177,9873,0.00688747088017826,8451,0.046639231824417
"2371",2000,177,9617,0.00831860247478424,8248,0.056777856635912
"2372",2001,177,9714,0.00648548486720198,8383,0.0439330543933054
"2373",2002,177,10207,0.00656412266091898,8696,0.041537507749535
"2374",2003,177,10294,0.0075772294540509,8760,0.0489642184557439
"2375",2004,177,10108,0.00623268698060942,8669,0.0412303664921466
"2376",2005,177,10102,0.00574143733914076,8605,0.0374677002583979
"2377",2006,177,10084,0.00813169377231257,8565,0.0527331189710611
"2378",2007,177,10287,0.0103042675221153,8750,0.0670037926675095
"2379",2008,177,10468,0.00678257546809324,8983,0.0459546925566343
"2380",2009,177,10932,0.00622027076472741,9448,0.0444735120994114
"2381",1996,178,11579,0.0074272389670956,15410,0.0401306579561363
"2382",1997,178,11311,0.00769162761913182,15456,0.0421103581800581
"2383",1998,178,10814,0.00610319955613094,15492,0.0345368916797488
"2384",1999,178,10549,0.00559294719878661,8763,0.0316523605150215
"2385",2000,178,10556,0.00672603258810155,8830,0.0379071009076348
"2386",2001,178,10585,0.00727444496929617,9128,0.0409792442788717
"2387",2002,178,11608,0.00827015851137147,9608,0.0451977401129944
"2388",2003,178,11741,0.00860233370241036,9724,0.0469986040018613
"2389",2004,178,11191,0.00848896434634975,9291,0.0452165635411709
"2390",2005,178,11678,0.00762116800822059,9558,0.0400359874044085
"2391",2006,178,11888,0.00984185733512786,9764,0.0527264533573682
"2392",2007,178,11946,0.00962665327306211,9760,0.0493774151996565
"2393",2008,178,12396,0.00863181671506938,10236,0.0464409722222222
"2394",2009,178,12971,0.00732403052964305,10896,0.0427542754275428
"2395",1996,179,6558,0.0112839280268375,9214,0.0704091341579448
"2396",1997,179,6376,0.013801756587202,9330,0.0874751491053678
"2397",1998,179,6283,0.0106636956867738,9419,0.0692864529472596
"2398",1999,179,6038,0.0112620072871812,5188,0.0767494356659142
"2399",2000,179,5924,0.0102970965563808,5133,0.0735826296743064
"2400",2001,179,5965,0.00905280804694049,5225,0.0663390663390663
"2401",2002,179,6360,0.00738993710691824,5505,0.0527497194163861
"2402",2003,179,6440,0.00838509316770186,5642,0.0608108108108108
"2403",2004,179,6297,0.00857551214864221,5722,0.0622837370242214
"2404",2005,179,6377,0.00862474517798338,5521,0.0595238095238095
"2405",2006,179,6507,0.0112186875672353,5586,0.0774946921443737
"2406",2007,179,6571,0.00958758179881297,5720,0.0684039087947883
"2407",2008,179,6807,0.0110180696342001,5875,0.0790305584826133
"2408",2009,179,7111,0.00914076782449726,6305,0.0744558991981672
"2409",1996,180,16712,0.00532551460028722,26590,0.0346303501945525
"2410",1997,180,16625,0.00559398496240601,26972,0.0370075606844409
"2411",1998,180,16881,0.00622001066287542,28107,0.0431921020156314
"2412",1999,180,16619,0.00860460918226127,14400,0.0583911800734994
"2413",2000,180,16614,0.0096906223666787,14363,0.0649979814291482
"2414",2001,180,17116,0.0120355223182987,14725,0.078030303030303
"2415",2002,180,19471,0.00898772533511376,16539,0.0561617458279846
"2416",2003,180,20198,0.0138627586889791,17013,0.0836570062742755
"2417",2004,180,20427,0.00949723405296911,17290,0.058681185722928
"2418",2005,180,21355,0.00828845703582299,18022,0.0501700680272109
"2419",2006,180,21762,0.0113500597371565,18201,0.0651887041435735
"2420",2007,180,22583,0.0127972368595846,18765,0.0729245521069897
"2421",2008,180,23466,0.0109946305292764,19326,0.0618705035971223
"2422",2009,180,24880,0.0118971061093248,20955,0.0719319562575942
"2423",1996,181,8529,0.00562785789658811,11029,0.0601503759398496
"2424",1997,181,8824,0.00691296464188577,11452,0.0780051150895141
"2425",1998,181,9362,0.00662251655629139,12316,0.0779874213836478
"2426",1999,181,9756,0.00707257072570726,8984,0.0856079404466501
"2427",2000,181,10056,0.00885043754972156,9221,0.106205250596659
"2428",2001,181,10529,0.0115870453034476,9602,0.129649309245484
"2429",2002,181,11898,0.0164733568667003,10611,0.151351351351351
"2430",2003,181,12765,0.0211515863689777,11294,0.186335403726708
"2431",2004,181,13213,0.0152122909256036,11754,0.138334480385409
"2432",2005,181,14365,0.0217194570135747,12444,0.166045769026078
"2433",2006,181,15350,0.0291205211726384,13004,0.196483516483516
"2434",2007,181,16572,0.0374728457639392,13733,0.225244831338411
"2435",2008,181,16672,0.0300503838771593,13550,0.163939790575916
"2436",2009,181,16489,0.0349323791618655,13486,0.193483372522674
"2437",1996,182,6520,0.00720858895705521,9039,0.044131455399061
"2438",1997,182,6449,0.00604744921693286,9183,0.0388446215139442
"2439",1998,182,6533,0.00719424460431655,9393,0.0472361809045226
"2440",1999,182,6456,0.00681536555142503,5562,0.0457380457380457
"2441",2000,182,6477,0.010035510267099,5551,0.0658561296859169
"2442",2001,182,6785,0.00957995578481946,5903,0.0635386119257087
"2443",2002,182,7551,0.0139054429876838,6432,0.0878661087866109
"2444",2003,182,7808,0.016905737704918,6582,0.102484472049689
"2445",2004,182,8034,0.0246452576549664,6694,0.141529664045747
"2446",2005,182,8641,0.0280060178220113,7135,0.157757496740548
"2447",2006,182,9103,0.0380094474349116,7362,0.199884459849798
"2448",2007,182,9511,0.0354326569235622,7685,0.181280258203335
"2449",2008,182,10041,0.0286824021511802,8141,0.150078165711308
"2450",2009,182,10310,0.0284190106692532,8576,0.161077515118197
"2451",1996,183,6470,0.0125193199381762,9083,0.0526315789473684
"2452",1997,183,6513,0.0127437432826654,9326,0.054857898215466
"2453",1998,183,6557,0.0140308067713894,9831,0.0595854922279793
"2454",1999,183,6600,0.0136363636363636,5214,0.0609756097560976
"2455",2000,183,6713,0.0162371517950246,5299,0.0723291307232913
"2456",2001,183,7029,0.0149381135296628,5613,0.0666666666666667
"2457",2002,183,7778,0.0149138596040113,6092,0.0644086618545253
"2458",2003,183,8141,0.0154772141014617,6422,0.0669144981412639
"2459",2004,183,8173,0.0144377829438395,6440,0.0635091496232508
"2460",2005,183,8390,0.0178784266984505,6538,0.0748876684972541
"2461",2006,183,8539,0.0162782527228013,6599,0.0685404339250493
"2462",2007,183,9012,0.0228584110075455,7018,0.0970325011775789
"2463",2008,183,9428,0.0161221892235893,7396,0.0707305723592369
"2464",2009,183,9486,0.0149694286316677,7598,0.070541480377546
"2465",1996,184,9067,0.00981581559501489,11856,0.0408069692801467
"2466",1997,184,9101,0.0125260960334029,12009,0.0540540540540541
"2467",1998,184,9068,0.0121305690339656,12443,0.0542138984721538
"2468",1999,184,9017,0.0167461461683487,7037,0.0725612686208554
"2469",2000,184,8966,0.0104840508587999,7321,0.0484536082474227
"2470",2001,184,8963,0.0116032578377775,7154,0.0520781171757636
"2471",2002,184,9756,0.011890118901189,7813,0.0555289612254667
"2472",2003,184,10034,0.0110623878812039,7977,0.0493333333333333
"2473",2004,184,9867,0.0132765784939698,7811,0.0589824403421882
"2474",2005,184,10074,0.0129045066507842,8012,0.0584269662921348
"2475",2006,184,10208,0.0149882445141066,8055,0.0664928292046936
"2476",2007,184,10342,0.0141171920324889,8192,0.0627687016337059
"2477",2008,184,10534,0.0115815454718056,8431,0.0534384581690758
"2478",2009,184,10720,0.013339552238806,8720,0.0673258003766478
"2479",1996,185,6115,0.00588716271463614,8337,0.0464516129032258
"2480",1997,185,6224,0.00562339331619537,8501,0.0480109739368999
"2481",1998,185,6240,0.00673076923076923,8620,0.0597439544807966
"2482",1999,185,6203,0.00709334193132355,5530,0.061624649859944
"2483",2000,185,6182,0.00614687803299903,5643,0.0566318926974665
"2484",2001,185,6226,0.00706713780918728,5593,0.0665658093797277
"2485",2002,185,6844,0.00701344243132671,6133,0.0639147802929427
"2486",2003,185,6984,0.00615693012600229,6243,0.0545685279187817
"2487",2004,185,6962,0.0057454754380925,6237,0.0523560209424084
"2488",2005,185,7150,0.00769230769230769,6371,0.0697084917617237
"2489",2006,185,7469,0.00990761815504084,6574,0.082313681868743
"2490",2007,185,7545,0.0115308151093439,6694,0.0992018244013683
"2491",2008,185,7722,0.013986013986014,6743,0.110769230769231
"2492",2009,185,7848,0.0158002038735984,6853,0.124373119358074
"2493",1996,186,9358,0.00683906817696089,12987,0.041585445094217
"2494",1997,186,9320,0.00783261802575107,13146,0.0479632063074901
"2495",1998,186,9122,0.00833150624862969,13171,0.050098879367172
"2496",1999,186,8835,0.00747028862478778,7455,0.0458333333333333
"2497",2000,186,8670,0.00795847750865052,7451,0.0497835497835498
"2498",2001,186,8790,0.0068259385665529,7478,0.0428877769835597
"2499",2002,186,9350,0.00684491978609626,7959,0.043010752688172
"2500",2003,186,9448,0.00867908552074513,7996,0.0524632117722329
